Catherine Mühlemann 	VN NN 
Charlotte Roche 	VN NN 
Jörg Stumpf 	VN NN 
Ernst-Otto Kock 	VN NN 
Ernst-Otto Kock 	VN NN 
Beate Stoffers 	VN NN 
Sprecherin Beate Stoffers 	TIT VN NN 
Wolfgang Stein 	VN NN 
Holger Karsten Schmidt 	VN VN NN 
Stephan Wagner 	VN NN 
Regisseur Stephan Wagner 	TIT VN NN 
Wolfgang Stein 	VN NN 
Volker Erler 	VN NN 
Matthias Brandt 	VN NN 
Hannes Jaenicke 	VN NN 
Johannes Pauls 	VN NN 
Bundeskanzler Weyer 	TIT NN 
Klaus J . Behrendt 	VN MIX PU NN 
Heidi Klum 	VN NN 
Klaus Töpfer 	VN NN 
Hans-Jochen Jaschke 	VN NN 
Weihbischof Dr . Hans-Jochen Jaschke 	TIT TIT PU VN NN 
Helmut Kohl 	VN NN 
Dr . Helmut Kohl 	TIT PU VN NN 
Helmut Kohl 	VN NN 
Helmut Kohl 	VN NN 
Albert Einstein 	VN NN 
Henry Kissinger 	VN NN 
Wolfgang Schäuble 	VN NN 
Helmut Kohl 	VN NN 
Wolfgang Schäuble 	VN NN 
Wolfgang Schäuble 	VN NN 
Helmut Kohl 	VN NN 
Manfred Kanther 	VN NN 
Brigitte Baumeister 	VN NN 
Waffenhändlers Schreiber 	TIT NN 
Hans Terlinden 	VN NN 
Klaus Landowsky 	VN NN 
Helmut Kohl 	VN NN 
Angela Merkel 	VN NN 
Helmut Kohl 	VN NN 
Helmut Kohl 	VN NN 
Malte Wichmann 	VN NN 
Christian Wedekind 	VN NN 
Inga Schröder 	VN NN 
Dr . Kohl 	TIT PU NN 
Bernhard Vogel 	VN NN 
Angela Merkel 	VN NN 
Karl Heinz Kögel 	VN VN NN 
Media-Control-Chef Karl Heinz Kögel 	TIT VN VN NN 
Horst Köhler 	VN NN 
Karlsruher Richter 	TIT NN 
Jeanette Biedermann 	VN NN 
Nicole Süßmilch 	VN NN 
Michael Jackson 	VN NN 
Peter Marx 	VN NN 
OB-Kandidaten Peter Marx 	TIT VN NN 
Geschäftsführer Marx 	TIT NN 
Peter Marx 	VN NN 
Lech Walesa 	VN NN 
Wolfgang Huber 	VN NN 
Bischof Wolfgang Huber 	TIT VN NN 
Joaquin Navarro-Valls 	VN NN 
Vatikan-Sprecher Joaquin Navarro-Valls 	TIT VN NN 
Jean Michel Jarre 	VN VN NN 
Joseph Goebbels 	VN NN 
Lutz Hachmeister 	VN NN 
Udo Samel 	VN NN 
Johannes Pauls 	VN NN 
Anna Maria Kaufmann 	VN VN NN 
Matthias Scheuring 	VN NN 
Michael Weber 	VN NN 
Jürgen Trittin 	VN NN 
Karlsruher Richter 	TIT NN 
Otto Schily 	VN NN 
Innenminister Otto Schily 	TIT VN NN 
Hansjürgen Garstka 	VN NN 
Else Kindt 	VN NN 
Else Kindt 	VN NN 
Else Kindt 	VN NN 
Thilo Weichert 	VN NN 
Andreas Pinkwart 	VN NN 
Ministerin Schmidt 	TIT NN 
Renate Schmidt 	VN NN 
Bundesfamilienministerin Renate Schmidt 	TIT VN NN 
Gerhard Schröder 	VN NN 
Kanzler Gerhard Schröder 	TIT VN NN 
Renate Schmidt 	VN NN 
Jörg Stumpf 	VN NN 
Ernst-Otto Kock 	VN NN 
Ernst-Otto Kock 	VN NN 
Beate Stoffers 	VN NN 
Sprecherin Beate Stoffers 	TIT VN NN 
Hansjürgen Garstka 	VN NN 
Donald Rumsfeld 	VN NN 
US-Verteidigungsminister Donald Rumsfeld 	TIT VN NN 
Ministerpräsidenten Ibrahim 	TIT NN 
Roland Koch 	VN NN 
Ministerpräsident Roland Koch 	TIT VN NN 
Hans-Jürgen Hielscher 	VN NN 
Wolfgang Hessenauer 	VN NN 
Sozialdezernent Wolfgang Hessenauer 	TIT VN NN 
Reinhard Bütikofer 	VN NN 
Parteichef Reinhard Bütikofer 	TIT VN NN 
Brigitte Zypries 	VN NN 
Bundesjustizministerin Brigitte Zypries 	TIT VN NN 
Otto Schily 	VN NN 
Parteifreund Otto Schily 	TIT VN NN 
Hans-Christian Ströble 	VN NN 
Jürgen Mlynek 	VN NN 
Helmut Kohl 	VN NN 
Dr . Helmut Kohl 	TIT PU VN NN 
Helmut Kohl 	VN NN 
Helmut Kohl 	VN NN 
Henry Kissinger 	VN NN 
Wolfgang Schäuble 	VN NN 
Helmut Kohl 	VN NN 
Wolfgang Schäuble 	VN NN 
Donald Rumsfeld 	VN NN 
US-Verteidigungsminister Donald Rumsfeld 	TIT VN NN 
Wolfgang Schäuble 	VN NN 
Helmut Kohl 	VN NN 
Manfred Kanther 	VN NN 
Brigitte Baumeister 	VN NN 
Waffenhändlers Schreiber 	TIT NN 
Hans Terlinden 	VN NN 
Klaus Landowsky 	VN NN 
Helmut Kohl 	VN NN 
Angela Merkel 	VN NN 
Helmut Kohl 	VN NN 
Ministerpräsident Ibrahim 	TIT NN 
Helmut Kohl 	VN NN 
Jürgen Mlynek 	VN NN 
HU-Präsident Jürgen Mlynek 	TIT VN NN 
Dr . Kohl 	TIT PU NN 
Bernhard Vogel 	VN NN 
Angela Merkel 	VN NN 
Horst Köhler 	VN NN 
Karlsruher Richter 	TIT NN 
Peter Marx 	VN NN 
OB-Kandidaten Peter Marx 	TIT VN NN 
Geschäftsführer Marx 	TIT NN 
Heidi Klum 	VN NN 
Brad Pitt 	VN NN 
Jennifer Lopez 	VN NN 
Peter Marx 	VN NN 
Lech Walesa 	VN NN 
Wolfgang Huber 	VN NN 
Bischof Wolfgang Huber 	TIT VN NN 
Michael Platt 	VN NN 
Dr . Platt 	TIT PU NN 
Laut Platt 	VN NN 
Jennifer Lopez 	VN NN 
Lutz Hachmeister 	VN NN 
Joseph Goebbels 	VN NN 
Joaquin Navarro-Valls 	VN NN 
Vatikan-Sprecher Joaquin Navarro-Valls 	TIT VN NN 
Johannes Pauls 	VN NN 
Andreas Blum 	VN NN 
Pressesprecher Andreas Blum 	TIT VN NN 
Andreas Blum 	VN NN 
Andreas Blum 	VN NN 
Andreas Blum 	VN NN 
Fritz Cremer 	VN NN 
Hanns Eisler 	VN NN 
Jürgen Trittin 	VN NN 
Karlsruher Richter 	TIT NN 
Otto Schily 	VN NN 
Innenminister Otto Schily 	TIT VN NN 
Hansjürgen Garstka 	VN NN 
Thilo Weichert 	VN NN 
Andreas Pinkwart 	VN NN 
Hansjürgen Garstka 	VN NN 
Donald Rumsfeld 	VN NN 
US-Verteidigungsminister Donald Rumsfeld 	TIT VN NN 
Ministerpräsidenten Ibrahim 	TIT NN 
Roland Koch 	VN NN 
Ministerpräsident Roland Koch 	TIT VN NN 
Hans-Jürgen Hielscher 	VN NN 
Wolfgang Hessenauer 	VN NN 
Sozialdezernent Wolfgang Hessenauer 	TIT VN NN 
Reinhard Bütikofer 	VN NN 
Parteichef Reinhard Bütikofer 	TIT VN NN 
Konstantin Gorny 	VN NN 
Brigitte Zypries 	VN NN 
Bundesjustizministerin Brigitte Zypries 	TIT VN NN 
Otto Schily 	VN NN 
Parteifreund Otto Schily 	TIT VN NN 
Hans-Christian Ströble 	VN NN 
Jürgen Mlynek 	VN NN 
Donald Rumsfeld 	VN NN 
US-Verteidigungsminister Donald Rumsfeld 	TIT VN NN 
Susanne Linke 	VN NN 
Susanne Linke 	VN NN 
Ministerpräsident Ibrahim 	TIT NN 
Susanne Linke 	VN NN 
Andrea Dworkin 	VN NN 
Jürgen Mlynek 	VN NN 
HU-Präsident Jürgen Mlynek 	TIT VN NN 
Andrea Dworkin 	VN NN 
Richard Helmer 	VN NN 
Heidi Klum 	VN NN 
Brad Pitt 	VN NN 
Jennifer Lopez 	VN NN 
Jürgen Mlynek 	VN NN 
Jürgen Mlynek 	VN NN 
Michael Platt 	VN NN 
Dr . Platt 	TIT PU NN 
Judith Becker 	VN NN 
Laut Platt 	VN NN 
Jennifer Lopez 	VN NN 
Lutz Hachmeister 	VN NN 
Joseph Goebbels 	VN NN 
Andreas Blum 	VN NN 
Pressesprecher Andreas Blum 	TIT VN NN 
Rudi Dutschke 	VN NN 
Studentenführer Rudi Dutschke 	TIT VN NN 
Harald Juhnke 	VN NN 
Horst Buchholz 	VN NN 
Andreas Blum 	VN NN 
Glenn Lacey 	VN NN 
Andreas Blum 	VN NN 
Andreas Blum 	VN NN 
Holger Steinle 	VN NN 
Fritz Cremer 	VN NN 
Hanns Eisler 	VN NN 
Claudia Hämmerling 	VN NN 
Benjamin Schmidt 	VN NN 
Ralf Baumann 	VN NN 
Konstantin Gorny 	VN NN 
Stefanie Welz 	VN NN 
Vorsitzende Richter 	TIT NN 
Herbert Weber 	VN NN 
Bezirksbürgermeister Herbert Weber 	TIT VN NN 
Kay Heinz Ehrhardt 	VN VN NN 
Fraktionsvorsitzende Kay Heinz Ehrhardt 	TIT VN VN NN 
Erich Mende 	VN NN 
Vizekanzlers Erich Mende 	TIT VN NN 
Susanne Linke 	VN NN 
Susanne Linke 	VN NN 
Susanne Linke 	VN NN 
Andrea Dworkin 	VN NN 
Andrea Dworkin 	VN NN 
Richard Helmer 	VN NN 
Christoph Lang 	VN NN 
Alexander Scheer 	VN NN 
Schauspieler Alexander Scheer 	TIT VN NN 
Burkhard Ahlert 	VN NN 
Bahnsprecher Burkhard Ahlert 	TIT VN NN 
Alexander Scheer 	VN NN 
Daniel Palik 	VN NN 
Peter Liebsch 	VN NN 
Prenzlauer Berg 	VN NN 
St . Hedwigs-Kathedrale 	TIT PU NN 
Wolfgang Weider 	VN NN 
Fürst Rainier 	TIT NN 
Renate Rauch 	VN NN 
Jürgen Mlynek 	VN NN 
Jürgen Mlynek 	VN NN 
Physiker Einstein 	TIT NN 
Jörg Schönbohm 	VN NN 
Innenminister Jörg Schönbohm 	TIT VN NN 
Bruno Küppers 	VN NN 
Polizeipräsident Bruno Küppers 	TIT VN NN 
Judith Becker 	VN NN 
Sven Petke 	VN NN 
CDU-Generalsekretär Sven Petke 	TIT VN NN 
Vorsitzender Petke 	TIT NN 
Beate Blechinger 	VN NN 
Justizministerin Beate Blechinger 	TIT VN NN 
Andreas Müller 	VN NN 
Rudi Dutschke 	VN NN 
Studentenführer Rudi Dutschke 	TIT VN NN 
Harald Juhnke 	VN NN 
Horst Buchholz 	VN NN 
Christoph Schulze 	VN NN 
PKK-Chef Christoph Schulze 	TIT VN NN 
Glenn Lacey 	VN NN 
Holger Steinle 	VN NN 
Ministerpräsident Platzeck 	TIT NN 
Tobias Künzel 	VN NN 
Christian Berg 	VN NN 
Christian Berg 	VN NN 
Jim Knopf 	VN NN 
Claudia Hämmerling 	VN NN 
Benjamin Schmidt 	VN NN 
Ralf Baumann 	VN NN 
Corinna Harfouch 	VN NN 
Moritz Bleibtreu 	VN NN 
Corinna Harfouch 	VN NN 
Vincent Klink 	VN NN 
Stefanie Welz 	VN NN 
Vorsitzende Richter 	TIT NN 
Herbert Weber 	VN NN 
Bezirksbürgermeister Herbert Weber 	TIT VN NN 
Kay Heinz Ehrhardt 	VN VN NN 
Fraktionsvorsitzende Kay Heinz Ehrhardt 	TIT VN VN NN 
Erich Mende 	VN NN 
Vizekanzlers Erich Mende 	TIT VN NN 
Sandra Bullock 	VN NN 
Christine Eichel 	VN NN 
Werner Müller 	VN NN 
RAG-Vorstandschef Werner Müller 	TIT VN NN 
Matthias Bellmann 	VN NN 
Personalvorstand Matthias Bellmann 	TIT VN NN 
Thomas Cook 	VN NN 
Christoph Achenbach 	VN NN 
Konzernchef Christoph Achenbach 	TIT VN NN 
Thomas Cook 	VN NN 
Thomas Cook 	VN NN 
Thomas Cook 	VN NN 
Gerhard Schröder 	VN NN 
Bundeskanzler Gerhard Schröder 	TIT VN NN 
Christoph Lang 	VN NN 
Alexander Scheer 	VN NN 
Schauspieler Alexander Scheer 	TIT VN NN 
Burkhard Ahlert 	VN NN 
Bahnsprecher Burkhard Ahlert 	TIT VN NN 
Alexander Scheer 	VN NN 
Daniel Palik 	VN NN 
Peter Liebsch 	VN NN 
Prenzlauer Berg 	VN NN 
Gerhard Schröder 	VN NN 
Wladimir Putin 	VN NN 
Staatspräsident Wladimir Putin 	TIT VN NN 
St . Hedwigs-Kathedrale 	TIT PU NN 
Wolfgang Weider 	VN NN 
Fürst Rainier 	TIT NN 
Renate Rauch 	VN NN 
Physiker Einstein 	TIT NN 
Jörg Schönbohm 	VN NN 
Innenminister Jörg Schönbohm 	TIT VN NN 
Bruno Küppers 	VN NN 
Polizeipräsident Bruno Küppers 	TIT VN NN 
Thomas Isenberg 	VN NN 
Annette Rogalla 	VN NN 
Verbandssprecherin Annette Rogalla 	TIT VN NN 
Gerhard Schröder 	VN NN 
Bundeskanzler Gerhard Schröder 	TIT VN NN 
Petra Roth 	VN NN 
Manfred Stolpe 	VN NN 
Bundesverkehrsminister Manfred Stolpe 	TIT VN NN 
Bernd Gottschalk 	VN NN 
Renate Künast 	VN NN 
Bundesverbraucherministerin Renate Künast 	TIT VN NN 
Sven Petke 	VN NN 
CDU-Generalsekretär Sven Petke 	TIT VN NN 
Vorsitzender Petke 	TIT NN 
Beate Blechinger 	VN NN 
Justizministerin Beate Blechinger 	TIT VN NN 
Don Nelson 	VN NN 
Dirk Nowitzki 	VN NN 
Dirk Nowitzki 	VN NN 
Andreas Müller 	VN NN 
Michael Finley 	VN NN 
Avery Johnson 	VN NN 
Trainer Johnson 	TIT NN 
Dieter Frey 	VN NN 
Christoph Schulze 	VN NN 
PKK-Chef Christoph Schulze 	TIT VN NN 
Sportrecht-Experte Frey 	TIT NN 
Tom Bender 	VN NN 
DFL-Sprecher Tom Bender 	TIT VN NN 
Jonathan Hill 	VN NN 
Ministerpräsident Platzeck 	TIT NN 
Tobias Künzel 	VN NN 
Christian Berg 	VN NN 
Christian Berg 	VN NN 
Jim Knopf 	VN NN 
Corinna Harfouch 	VN NN 
Moritz Bleibtreu 	VN NN 
Corinna Harfouch 	VN NN 
Vincent Klink 	VN NN 
Robert Huth 	VN NN 
Roberto Huth 	VN NN 
Claudio Pizarro 	VN NN 
Joe Cole 	VN NN 
Felix Magath 	VN NN 
Claudio Pizarro 	VN NN 
Michael Ballack 	VN NN 
Uli Hoeneß 	VN NN 
Manager Uli Hoeneß 	TIT VN NN 
Sandra Bullock 	VN NN 
Robert Kovac 	VN NN 
Verteidiger Robert Kovac 	TIT VN NN 
Trainer Magath 	TIT NN 
Christine Eichel 	VN NN 
Stefan Reuter 	VN NN 
Teammanager Stefan Reuter 	TIT VN NN 
Gerd Niebaum 	VN NN 
Geschäftsführer Gerd Niebaum 	TIT VN NN 
Lars Ricken 	VN NN 
Dortmunder Lars Ricken 	TIT VN NN 
Jan Koller 	VN NN 
Werner Müller 	VN NN 
RAG-Vorstandschef Werner Müller 	TIT VN NN 
Matthias Bellmann 	VN NN 
Personalvorstand Matthias Bellmann 	TIT VN NN 
Thomas Cook 	VN NN 
Rudi Assauer 	VN NN 
Christoph Achenbach 	VN NN 
Konzernchef Christoph Achenbach 	TIT VN NN 
Thomas Cook 	VN NN 
Thomas Cook 	VN NN 
Thomas Cook 	VN NN 
Gerhard Schröder 	VN NN 
Bundeskanzler Gerhard Schröder 	TIT VN NN 
Gerhard Schröder 	VN NN 
Wladimir Putin 	VN NN 
Staatspräsident Wladimir Putin 	TIT VN NN 
Thomas Isenberg 	VN NN 
Annette Rogalla 	VN NN 
Verbandssprecherin Annette Rogalla 	TIT VN NN 
Gerhard Schröder 	VN NN 
Bundeskanzler Gerhard Schröder 	TIT VN NN 
Petra Roth 	VN NN 
Manfred Stolpe 	VN NN 
Bundesverkehrsminister Manfred Stolpe 	TIT VN NN 
Bernd Gottschalk 	VN NN 
Helmut Kraus 	VN NN 
Eisschnelllauf-Bundestrainer Helmut Kraus 	TIT VN NN 
Gerhard Zimmermann 	VN NN 
Renate Künast 	VN NN 
Bundesverbraucherministerin Renate Künast 	TIT VN NN 
Bernd Schiphorst 	VN NN 
Präsident Bernd Schiphorst 	TIT VN NN 
Horst Hilpert 	VN NN 
Kontrollausschuss-Vorsitzende Horst Hilpert 	TIT VN NN 
Torsten Koop 	VN NN 
Peter-Michael Diestel 	VN NN 
Anwalt Peter-Michael Diestel 	TIT VN NN 
Don Nelson 	VN NN 
Dirk Nowitzki 	VN NN 
Dirk Nowitzki 	VN NN 
Kanzler Schröder 	TIT NN 
Tony Blair 	VN NN 
Premier Tony Blair 	TIT VN NN 
Michael Finley 	VN NN 
Avery Johnson 	VN NN 
Trainer Johnson 	TIT NN 
Dieter Frey 	VN NN 
Thilo Weichert 	VN NN 
Gerd Andres 	VN NN 
Ursula Engelen-Kefer 	VN NN 
DGB-Vize Ursula Engelen-Kefer 	TIT VN NN 
Sportrecht-Experte Frey 	TIT NN 
Tom Bender 	VN NN 
DFL-Sprecher Tom Bender 	TIT VN NN 
Jonathan Hill 	VN NN 
Karl Robl 	VN NN 
Günther Verheugen 	VN NN 
EU-Kommissar Günther Verheugen 	TIT VN NN 
Gerhard Schröder 	VN NN 
Bundeskanzler Gerhard Schröder 	TIT VN NN 
Renate Schmidt 	VN NN 
Familienministerin Renate Schmidt 	TIT VN NN 
Dieter Hundt 	VN NN 
Arbeitgeberpräsident Dieter Hundt 	TIT VN NN 
Maria Böhmer 	VN NN 
Familienpolitikerin Maria Böhmer 	TIT VN NN 
Claus Möller 	VN NN 
SPD-Parteichef Claus Möller 	TIT VN NN 
Ralf Stegner 	VN NN 
Finanzminister Ralf Stegner 	TIT VN NN 
Ute Erdsiek-Rave 	VN NN 
Bildungsministerin Ute Erdsiek-Rave 	TIT VN NN 
Gitta Trauernicht 	VN NN 
Sozialministerin Gitta Trauernicht 	TIT VN NN 
Peter Harry Carstensen 	VN VN NN 
Klaus Schlie 	VN NN 
Innenexperte Klaus Schlie 	TIT VN NN 
Heide Simonis 	VN NN 
Ministerpräsidentin Heide Simonis 	TIT VN NN 
Wilhelm Schmidt 	VN NN 
Volker Beck 	VN NN 
Volker Beck 	VN NN 
Thomas Strobl 	VN NN 
Brigitte Zypries 	VN NN 
Bundesjustizministerin Brigitte Zypries 	TIT VN NN 
Matthias Herdegen 	VN NN 
Staatsrechtlers Matthias Herdegen 	TIT VN NN 
Roger Kusch 	VN NN 
Senator Roger Kusch 	TIT VN NN 
Ulla Schmidt 	VN NN 
Gesundheitsministerin Ulla Schmidt 	TIT VN NN 
Reinhard Kurth 	VN NN 
Hartmut Nassauer 	VN NN 
Markus Ferber 	VN NN 
Daniel Cohn-Bendit 	VN NN 
Grünen-Abgeordnete Daniel Cohn-Bendit 	TIT VN NN 
Alexander Graf 	VN NN 
Hans-Joachim Hacker 	VN NN 
Hans-Joachim Hacker 	VN NN 
Laut Hacker 	VN NN 
Michael Howard 	VN NN 
Tony Blair 	VN NN 
Gordon Brown 	VN NN 
Schatzkanzler Gordon Brown 	TIT VN NN 
Oppositionsführer Howard 	TIT NN 
Charles Kennedy 	VN NN 
Ahmet Necdet 	VN NN 
Staatspräsident Ahmet Necdet 	TIT VN NN 
Ahmet Necdet Sezer 	VN NN NN 
Staatspräsident Ahmet Necdet Sezer 	TIT VN NN NN 
Wladimir Putin 	VN NN 
Regierung Prodi 	TIT NN 
Rivalen Frank Jensen 	VN VN NN 
Franz Müntefering 	VN NN 
SPD-Chef Franz Müntefering 	TIT VN NN 
Dieter Hundt 	VN NN 
Arbeitnehmer-Präsident Dieter Hundt 	TIT VN NN 
Olaf Scholz 	VN NN 
Generalsekretär Olaf Scholz 	TIT VN NN 
Petra Roth 	VN NN 
Städtetagspräsidentin Petra Roth 	TIT VN NN 
Hans Eichel 	VN NN 
Minister Hans Eichel 	TIT VN NN 
US-Soldat Blake 	TIT NN 
Joschka Fischer 	VN NN 
Außenminister Joschka Fischer 	TIT VN NN 
Horst Köhler 	VN NN 
Bundespräsident Horst Köhler 	TIT VN NN 
Hans-Dietrich Genscher 	VN NN 
Außenminister Hans-Dietrich Genscher 	TIT VN NN 
Gerhard Schröder 	VN NN 
Bundeskanzler Gerhard Schröder 	TIT VN NN 
Volker Beck 	VN NN 
Wolfgang Huber 	VN NN 
Dieter Hundt 	VN NN 
Arbeitgeberpräsident Dieter Hundt 	TIT VN NN 
Renate Schmidt 	VN NN 
Familienministerin Renate Schmidt 	TIT VN NN 
Arbeitgeberchef Hundt 	TIT NN 
Ekin Deligöz 	VN NN 
Familienpolitikerin Ekin Deligöz 	TIT VN NN 
Ministerin Schmidt 	TIT NN 
Richard Boucher 	VN NN 
Außenamtssprecher Richard Boucher 	TIT VN NN 
Ahmed Kureia 	VN NN 
Ministerpräsident Ahmed Kureia 	TIT VN NN 
Evelyne Gebhardt 	VN NN 
Wolfgang Clement 	VN NN 
Wirtschaftsminister Wolfgang Clement 	TIT VN NN 
Harald Schartau 	VN NN 
Brigitte Weiss 	VN NN 
Wolfgang Clement 	VN NN 
Wirtschaftsminister Wolfgang Clement 	TIT VN NN 
Peer Steinbrück 	VN NN 
SPD-Ministerpräsident Peer Steinbrück 	TIT VN NN 
Jürgen Rüttgers 	VN NN 
Karl-Josef Laumann 	VN NN 
Wolfgang Clement 	VN NN 
Vorgänger Wolfgang Clement 	TIT VN NN 
Minister Schartau 	TIT NN 
Brigitte Weiss 	VN NN 
Klaus Hurrelmann 	VN NN 
Scheich Nasrallah 	VN NN 
Arbeitgeberchef Hundt 	TIT NN 
Scheich Nasrallah 	VN NN 
Ahmed Hussein 	VN NN 
Pierre Gemayel 	VN NN 
Abgeordnete Pierre Gemayel 	TIT VN NN 
Amin Gemayel 	VN NN 
Staatspräsidenten Amin Gemayel 	TIT VN NN 
Christian Maaß 	VN NN 
Abgeordnete Christian Maaß 	TIT VN NN 
Jörg Dräger 	VN NN 
Gesundheitssenator Jörg Dräger 	TIT VN NN 
Helmut Kohl 	VN NN 
Heide Simonis 	VN NN 
Rolf Kruse 	VN NN 
Bundeskanzler Kohl 	TIT NN 
Christiane Brandt 	VN NN 
Christian Maaß 	VN NN 
Abgeordnete Christian Maaß 	TIT VN NN 
Jörg Dräger 	VN NN 
Gesundheitssenator Jörg Dräger 	TIT VN NN 
Helmut Kohl 	VN NN 
Heide Simonis 	VN NN 
Rolf Kruse 	VN NN 
Bundeskanzler Kohl 	TIT NN 
Christiane Brandt 	VN NN 
Wolfgang Poggendorf 	VN NN 
Dieter Backhaus 	VN NN 
Katherine Römer 	VN NN 
Angestellte Katherine Römer 	TIT VN NN 
Mathias Nagel 	VN NN 
Betriebsrat Mathias Nagel 	TIT VN NN 
Katherine Römer 	VN NN 
Mathias Nagel 	VN NN 
Manfred Reuter 	VN NN 
Amtsleiter Manfred Reuter 	TIT VN NN 
Hans-Peter Dücker 	VN NN 
Udo Nagel 	VN NN 
Innensenator Udo Nagel 	TIT VN NN 
Senator Nagel 	TIT NN 
Wolfgang Sielaff 	VN NN 
Klaus Püschel 	VN NN 
Prof . Klaus Püschel 	TIT PU VN NN 
Jan Philipp Reemtsma 	VN VN NN 
Kathrin Fechner 	VN NN 
Wolfgang Rose 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Michael Göring 	VN NN 
Professor Michael Göring 	TIT VN NN 
Vorsitzende Richter 	TIT NN 
Otto Schily 	VN NN 
Bundesinnenminister Otto Schily 	TIT VN NN 
Niels Hansen 	VN NN 
Udo Nagel 	VN NN 
Innensenator Udo Nagel 	TIT VN NN 
Beate Böttcher 	VN NN 
Beate Böttcher 	VN NN 
St . Nikolai 	TIT PU NN 
Rudolf Feige 	VN NN 
Johannes Westendorf 	VN NN 
Prof . Johannes Westendorf 	TIT PU VN NN 
Ralf Kunz 	VN NN 
Polizeisprecher Ralf Kunz 	TIT VN NN 
Volker Okun 	VN NN 
Gerhard Fuchs 	VN NN 
Bezirksamtsleiter Gerhard Fuchs 	TIT VN NN 
Frank Schmidt 	VN NN 
Hildegund Bauer 	VN NN 
Klaus Peter Hesse 	VN VN NN 
Verkehrsexperten Klaus Peter Hesse 	TIT VN VN NN 
Birgit Enke 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Manfred Dankert 	VN NN 
Manfred Dankert 	VN NN 
Erich Loose 	VN NN 
Erich Loose 	VN NN 
Manfred Dankert 	VN NN 
Erich Loose 	VN NN 
Gitta Meyer 	VN NN 
Gewerkschaftssekretärin Gitta Meyer 	TIT VN NN 
Elisabeth Zahn 	VN NN 
Matthias Haak 	VN NN 
Holger Weißmann 	VN NN 
Elisabeth Zahn 	VN NN 
Pastor Haak 	VN NN 
Tobias Wriedt 	VN NN 
Pastor Haak 	VN NN 
Klaus Hempel 	VN NN 
Prof . Klaus Hempel 	TIT PU VN NN 
Uli Timm 	VN NN 
Christian Maaß 	VN NN 
Abgeordnete Christian Maaß 	TIT VN NN 
Jörg Dräger 	VN NN 
Gesundheitssenator Jörg Dräger 	TIT VN NN 
Helmut Kohl 	VN NN 
Heide Simonis 	VN NN 
Rolf Kruse 	VN NN 
Bundeskanzler Kohl 	TIT NN 
Christiane Brandt 	VN NN 
Wolfgang Poggendorf 	VN NN 
Dieter Backhaus 	VN NN 
Katherine Römer 	VN NN 
Angestellte Katherine Römer 	TIT VN NN 
Mathias Nagel 	VN NN 
Betriebsrat Mathias Nagel 	TIT VN NN 
Katherine Römer 	VN NN 
Mathias Nagel 	VN NN 
Manfred Reuter 	VN NN 
Amtsleiter Manfred Reuter 	TIT VN NN 
Hans-Peter Dücker 	VN NN 
Udo Nagel 	VN NN 
Innensenator Udo Nagel 	TIT VN NN 
Senator Nagel 	TIT NN 
Wolfgang Sielaff 	VN NN 
Klaus Püschel 	VN NN 
Prof . Klaus Püschel 	TIT PU VN NN 
Jan Philipp Reemtsma 	VN VN NN 
Kathrin Fechner 	VN NN 
Wolfgang Rose 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Michael Göring 	VN NN 
Professor Michael Göring 	TIT VN NN 
Vorsitzende Richter 	TIT NN 
Otto Schily 	VN NN 
Bundesinnenminister Otto Schily 	TIT VN NN 
Niels Hansen 	VN NN 
Udo Nagel 	VN NN 
Innensenator Udo Nagel 	TIT VN NN 
Beate Böttcher 	VN NN 
Beate Böttcher 	VN NN 
St . Nikolai 	TIT PU NN 
Rudolf Feige 	VN NN 
Johannes Westendorf 	VN NN 
Prof . Johannes Westendorf 	TIT PU VN NN 
Ralf Kunz 	VN NN 
Polizeisprecher Ralf Kunz 	TIT VN NN 
Volker Okun 	VN NN 
Gerhard Fuchs 	VN NN 
Bezirksamtsleiter Gerhard Fuchs 	TIT VN NN 
Frank Schmidt 	VN NN 
Hildegund Bauer 	VN NN 
Klaus Peter Hesse 	VN VN NN 
Verkehrsexperten Klaus Peter Hesse 	TIT VN VN NN 
Birgit Enke 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Manfred Dankert 	VN NN 
Manfred Dankert 	VN NN 
Erich Loose 	VN NN 
Erich Loose 	VN NN 
Manfred Dankert 	VN NN 
Erich Loose 	VN NN 
Gitta Meyer 	VN NN 
Gewerkschaftssekretärin Gitta Meyer 	TIT VN NN 
Elisabeth Zahn 	VN NN 
Matthias Haak 	VN NN 
Holger Weißmann 	VN NN 
Elisabeth Zahn 	VN NN 
Pastor Haak 	VN NN 
